,times,train_loss,train_acc,test_loss,test_acc
model_relu_2,"[18.041705208830535, 17.7364680794999, 17.795887923799455, 17.929846704006195, 18.00697846803814, 17.962225028313696, 17.941774141974747, 17.888099155388772, 17.937217415310442, 17.769983051344752, 17.7924252897501, 17.591008040122688, 17.60699701588601, 17.600433840416372, 17.773339697159827, 17.94172627106309, 18.18750271666795, 17.94371330179274, 17.996623714454472, 17.731682419776917, 17.68644364643842, 17.678876042366028, 17.685158451087773, 17.693137396126986, 17.68548884242773, 17.653678958304226, 17.674412329681218, 17.77621626853943, 17.809943861328065, 17.788245568983257, 17.82166950777173, 17.9284894624725, 17.76230964437127, 17.769655853509903, 17.83430929109454, 18.002374874427915, 17.856650575995445, 17.808385179378092, 17.821833130903542, 17.895482424646616, 17.998238172382116, 17.98714081849903, 17.80092602968216, 17.61277698725462, 17.621514272876084, 17.594538601115346, 17.556419977918267, 17.580414393916726, 17.601951140910387, 17.60377046559006, 17.607577451504767, 17.589677448384464, 17.60382465273142, 17.604863837361336, 17.612770130857825, 17.607772131450474, 17.59263228997588, 17.61346182320267, 17.652386544272304, 17.63701614458114, 17.608582405373454, 17.641185361891985, 17.612280846573412, 17.586014262400568, 17.888333606533706, 17.723126449622214, 17.685237544588745, 17.927277627401054, 18.115483292378485, 18.091434750705957, 17.7340038837865, 17.71712612733245, 17.770181706175208, 17.92261620890349, 17.755171881988645, 17.70526884496212, 18.604734817519784, 18.890774845145643, 18.85474485438317, 18.849679274484515, 18.800816177390516, 18.87660208530724, 18.812481165863574, 19.104779304005206, 19.129673102870584, 18.984296740964055, 19.109858721494675, 18.977125499397516, 18.79624484758824, 18.63176053017378, 18.70085901580751, 18.724566081538796, 18.8299800734967, 18.96057854127139, 18.881694386713207, 18.907141058705747, 18.957148247398436, 18.94666852336377, 18.858093343675137, 18.829249350354075]","[1.2645980816151796, 0.9870700032980457, 0.8877063358007972, 0.8431811036585745, 0.7919305513408392, 0.7470282274268584, 0.7351603076529147, 0.7019616656466079, 0.6830966655633597, 0.6708259963785915, 0.6518157613175765, 0.6427217865549425, 0.6337357080821544, 0.6260767255002248, 0.6116868316618873, 0.5941185070507562, 0.5950725702588746, 0.5882097224691021, 0.5720367095490763, 0.5661535750447052, 0.5607032280868051, 0.5521109130845141, 0.5431539918949355, 0.538608672141012, 0.5316297009682605, 0.524858952140503, 0.5236409765316733, 0.5167417505275466, 0.5145238388194713, 0.5033903168335653, 0.5097881617830761, 0.5056226787917903, 0.5068814681410027, 0.5009560539905451, 0.4940890187520717, 0.4867289734166314, 0.4961946932618806, 0.48110238874136513, 0.4771787789203465, 0.47938611188422897, 0.4676127964372574, 0.478606061831212, 0.4751618289744168, 0.46957285927811154, 0.4686304761021376, 0.47115153588974146, 0.4619887729189289, 0.4627736830380934, 0.45479486110622186, 0.45044919200289224, 0.4577622784099091, 0.4503872243326102, 0.4514432683555302, 0.4605884121170939, 0.4472276369201095, 0.44168869664928295, 0.4481839144916168, 0.43496556929560865, 0.43962299010392697, 0.43679419709548256, 0.43903645193144714, 0.4421354492208851, 0.4314377515682025, 0.4312798415483442, 0.4430135524094994, 0.43099443948090965, 0.42553899823221314, 0.4216710464087631, 0.42650012484491506, 0.4218368154090605, 0.4230298112069112, 0.42218029486345077, 0.4161818928873615, 0.41227005438001424, 0.4109094134970769, 0.4107414456064513, 0.40455756134697113, 0.4108388982157209, 0.41387321089884876, 0.40957829098838733, 0.40541678606701304, 0.4075258288111514, 0.40190661477763007, 0.4040869376552639, 0.40465174186458464, 0.4062505041612491, 0.4101624527910371, 0.3963804810540254, 0.4013188990639217, 0.40308536938639844, 0.41260954864752064, 0.39726011423286856, 0.3921134508749061, 0.3849020640351879, 0.38351667035363124, 0.3842416926741854, 0.3949028036551181, 0.3965523835501945, 0.38245347301080534, 0.38001538358771725]","[0.5516391257995735, 0.6450115493958778, 0.6774775675195451, 0.6924640191897654, 0.7115760483297797, 0.7262626599147122, 0.730388237384506, 0.7420542377398721, 0.7478511460554371, 0.7533204513148544, 0.7583844171997157, 0.7623267590618337, 0.7671519633972992, 0.7703447050461977, 0.7731709754797441, 0.7787069118692254, 0.7795231432125089, 0.7819551794598437, 0.7876743514570007, 0.7896455223880597, 0.7924940031982942, 0.7962753198294243, 0.7982464907604834, 0.7989960909737029, 0.8017002043354655, 0.8050761815920399, 0.8063088574982232, 0.8069251954513149, 0.8080745824449183, 0.8133495469083155, 0.8092794953802416, 0.8127109985785359, 0.8122890014214641, 0.8134050728500356, 0.8167532871357499, 0.8201126066098081, 0.81639236851457, 0.8196628464818764, 0.8224169331911869, 0.8216673329779673, 0.826059434968017, 0.822205934612651, 0.8230999022743426, 0.8262593283582089, 0.8255874644633973, 0.8233053482587064, 0.8273198738450603, 0.826275986140725, 0.8307236140724946, 0.8321672885572139, 0.8291022565742715, 0.8314232409381663, 0.8313954779673064, 0.8275808457711443, 0.8327503109452736, 0.8358264481165602, 0.8322339196872779, 0.8378753553660271, 0.8372034914712153, 0.837908670931059, 0.8367204157782516, 0.8352212153518124, 0.8395022654584222, 0.8376310412224591, 0.8369258617626155, 0.8391191364605544, 0.8412069118692254, 0.8438832622601279, 0.8402074449182658, 0.8421397476901209, 0.8426061656005687, 0.8435223436389482, 0.8445884417199716, 0.8470371357498223, 0.8449826759061834, 0.8480421552949537, 0.8503020611229567, 0.8482253909026297, 0.8443885483297797, 0.8474980010660981, 0.8479255508173418, 0.8483197850035537, 0.8493303571428571, 0.8487140191897654, 0.8491304637526652, 0.8479755241648897, 0.8463319562899787, 0.8520122601279317, 0.8513515014214641, 0.849752354299929, 0.8463763770433547, 0.8529173329779673, 0.8542055348258706, 0.8581367714996446, 0.8558602078891258, 0.8570262526652452, 0.8530950159914712, 0.8510405561478323, 0.8580146144278608, 0.8587808724235964]","[0.5774382990372332, 0.5175300010397464, 0.45927614124515387, 0.4496164121959783, 0.4382948918810374, 0.42388390589363967, 0.4418900178957589, 0.4250338047365599, 0.39261452023741567, 0.3888327652894998, 0.38083103110518635, 0.398452243850201, 0.3854704431340664, 0.3712536898217624, 0.36982922142819513, 0.3651433438062668, 0.3510073338505588, 0.3478402069097833, 0.36423947350888314, 0.3595375296058534, 0.34349928984913647, 0.33152371135693565, 0.336321427475048, 0.3625299749495108, 0.3270360775574853, 0.3230959380729289, 0.3197982443284385, 0.31775458930413936, 0.318362350893926, 0.33298365602010416, 0.31825958248935166, 0.3068251684308052, 0.3117104089712795, 0.31802331420439706, 0.308238052303278, 0.3046440468936027, 0.29951421576964704, 0.30688775509973115, 0.31728389651715, 0.293071148139012, 0.2950194942045815, 0.29730839480327653, 0.30219922111004216, 0.2931188330808772, 0.28980737519037875, 0.3061826349813727, 0.2889284248216243, 0.29744196428528313, 0.28261002426660514, 0.2902879990354369, 0.28260035511059095, 0.29206325038324427, 0.28553892521164087, 0.29041027664383756, 0.2844713181257248, 0.2908961923816536, 0.2840849419560614, 0.2741502376296852, 0.2772587050176874, 0.2924584057889407, 0.27389950955970377, 0.2824300460611718, 0.2769733084766548, 0.2770063518723355, 0.28521347064760666, 0.27552758081804346, 0.27129383017367953, 0.2786092278134974, 0.270915899755834, 0.2759920464286321, 0.2748909048453162, 0.28562397198586525, 0.2658663220892224, 0.2851376210964179, 0.2718747910819476, 0.28619873316227634, 0.2715848197665396, 0.2740736808392066, 0.2789965711439712, 0.2667863476502744, 0.26616666362255437, 0.2634489726793917, 0.2730229006537908, 0.27153316904095154, 0.2797345907627782, 0.28071775872118865, 0.2646315446760081, 0.26172177635038957, 0.25551236109643044, 0.26757712473597706, 0.2657654492915431, 0.267484305025656, 0.2539264540883559, 0.2617038815647741, 0.26042071541276157, 0.2665897068343585, 0.27597432979677294, 0.26814402621003647, 0.26224036684519125, 0.26612874290233923]","[0.7934137658227848, 0.8166534810126582, 0.8351463607594937, 0.8359375, 0.8431566455696202, 0.849881329113924, 0.8438488924050633, 0.8462223101265823, 0.8621439873417721, 0.862440664556962, 0.8651107594936709, 0.8555181962025317, 0.8589794303797469, 0.8657041139240507, 0.8657041139240507, 0.8673852848101266, 0.8716376582278481, 0.8729232594936709, 0.868868670886076, 0.8683742088607594, 0.8775712025316456, 0.8807357594936709, 0.8767800632911392, 0.8717365506329114, 0.8812302215189873, 0.8808346518987342, 0.8836036392405063, 0.8833069620253164, 0.8856803797468354, 0.8752966772151899, 0.883504746835443, 0.8878560126582279, 0.8868670886075949, 0.8831091772151899, 0.8842958860759493, 0.8883504746835443, 0.8897349683544303, 0.8839992088607594, 0.8883504746835443, 0.8914161392405063, 0.8934928797468354, 0.8904272151898734, 0.8911194620253164, 0.8947784810126582, 0.8931962025316456, 0.890625, 0.8969541139240507, 0.8930973101265823, 0.8968552215189873, 0.8928995253164557, 0.8982397151898734, 0.8928995253164557, 0.8959651898734177, 0.8942840189873418, 0.895371835443038, 0.8952729430379747, 0.8954707278481012, 0.9012064873417721, 0.8985363924050633, 0.8947784810126582, 0.9017009493670886, 0.8979430379746836, 0.901503164556962, 0.8993275316455697, 0.8959651898734177, 0.9014042721518988, 0.9017009493670886, 0.8997231012658228, 0.8986352848101266, 0.9005142405063291, 0.8998219936708861, 0.8973496835443038, 0.9026898734177216, 0.8978441455696202, 0.9003164556962026, 0.8962618670886076, 0.9003164556962026, 0.9026898734177216, 0.8980419303797469, 0.9032832278481012, 0.9051621835443038, 0.9022943037974683, 0.9023931962025317, 0.9016020569620253, 0.8974485759493671, 0.896064082278481, 0.9032832278481012, 0.9048655063291139, 0.9076344936708861, 0.9052610759493671, 0.9052610759493671, 0.9033821202531646, 0.9056566455696202, 0.9065466772151899, 0.904568829113924, 0.9024920886075949, 0.897745253164557, 0.9025909810126582, 0.9066455696202531, 0.9054588607594937]"
model_relu_4,"[18.724583656527102, 18.81658346671611, 18.65034554898739, 18.772889470681548, 18.915930497460067, 18.978139091283083, 18.96062477491796, 18.820234099403024, 17.95035834237933, 17.824704923667014, 17.82046819385141, 17.628903245553374, 18.062526354566216, 17.826471813954413, 18.040860182605684, 17.70924170129001, 17.895415269769728, 17.71129194740206, 17.635783364996314, 17.634898563846946, 17.625957431271672, 17.646762065589428, 17.64031527005136, 17.631500910036266, 17.644453762099147, 17.612368136644363, 17.614425047300756, 17.622044413350523, 17.60073016397655, 17.567777243442833, 17.569002791307867, 17.571036107838154, 17.577662063762546, 17.578662836924195, 17.58711549639702, 17.598473859019578, 17.601252500899136, 17.61125556193292, 17.62096875719726, 17.635596288368106, 17.77984558790922, 17.726412198506296, 17.841683505102992, 17.68705153092742, 17.746239474974573, 17.732655848376453, 17.7753370301798, 17.71843427233398, 18.268724272958934, 17.8978225979954, 17.785397027619183, 17.938358922488987, 17.80556945502758, 17.763983273878694, 17.772260893136263, 17.729106342419982, 17.73715067934245, 17.765527307987213, 17.75425556115806, 17.753338903188705, 17.754388144239783, 17.740740682929754, 17.83748205937445, 18.119341967627406, 18.123914122581482, 18.603026082739234, 18.165894366800785, 18.100879015401006, 18.063712778501213, 18.118654830381274, 18.023093540221453, 18.129868177697062, 17.830027032643557, 17.921135298907757, 17.873696881346405, 17.61631229799241, 17.62396357115358, 17.619583198800683, 17.629414196126163, 17.714775119908154, 17.729674438014627, 17.740481209009886, 17.75912324525416, 17.755994715727866, 17.751565240323544, 17.72454002685845, 17.57549322769046, 17.59263584483415, 17.5864783115685, 17.583283374086022, 17.829008974134922, 17.798054912127554, 17.785122378729284, 17.78436441719532, 17.776596975512803, 17.78094713576138, 17.881578600034118, 17.843467290513217, 17.832398923113942, 17.65054746158421]","[1.2802172582795117, 0.9628034096791037, 0.8752848122165655, 0.811075624372405, 0.7966825837519631, 0.7557795439193498, 0.7074947690150377, 0.6840185996438903, 0.6724335788917948, 0.6493437720387221, 0.6474750552858625, 0.6307439253782667, 0.6226189350649747, 0.61024755735133, 0.6135732937596245, 0.5994498675693073, 0.5969406105816237, 0.5836198136750569, 0.568070053228183, 0.5604588327758602, 0.5511466687294975, 0.5452871616842396, 0.5430972587579349, 0.5438328376456872, 0.5400829156959998, 0.5296180450967126, 0.5262378723636619, 0.5284408926328362, 0.5246458658531531, 0.5154362592869984, 0.5105741402741942, 0.5150164138914933, 0.5031788517544264, 0.5004796256134505, 0.49126753408009055, 0.4838276680217369, 0.4863088595460473, 0.4828484160686607, 0.47397797454648943, 0.4767448952330201, 0.4781960778907418, 0.47639223354965893, 0.4641210409496893, 0.46577463113168666, 0.4646546954412196, 0.46309730219942674, 0.4532367651904824, 0.4524458554952638, 0.4591491744716539, 0.4585198608479266, 0.44566882393761736, 0.4453384967755153, 0.4444219853832269, 0.43963458686113865, 0.44063203812026774, 0.44494985186977426, 0.44427842610299206, 0.4424895855155327, 0.43908789677660603, 0.43035028153645205, 0.4277506274645771, 0.43050287559088357, 0.4309211965880668, 0.42424405952379396, 0.4188353764985416, 0.4133261283641177, 0.41943297520883555, 0.41955762196070095, 0.42011572722432966, 0.41429361809037135, 0.40876650737165643, 0.4143781456738901, 0.4329360956067978, 0.4183655109868121, 0.4070217156016242, 0.40264415804511194, 0.4023649429143873, 0.39868171980131917, 0.3970975905402637, 0.39814130783970675, 0.39853356410064167, 0.39306306489495074, 0.39380206012014135, 0.3893172874379514, 0.38769017858927185, 0.3910755319381828, 0.3896741367288744, 0.38501996653420584, 0.38210757124398564, 0.38300201913186993, 0.3868150694538027, 0.382018113981432, 0.38116245540474525, 0.3783318813103857, 0.3811894190718116, 0.3758160340379296, 0.37503016506558035, 0.37153636386145406, 0.36861781277127864, 0.3715745467684671]","[0.5432991293532338, 0.6538845948827292, 0.6817863805970149, 0.704957356076759, 0.7083055703624733, 0.7243636727078892, 0.7408271144278608, 0.7465018656716418, 0.7510327825159915, 0.7610718727789623, 0.7621379708599857, 0.7674629086709311, 0.7716440120824449, 0.7748978322672352, 0.7720437988628287, 0.7775630774697938, 0.779195540156361, 0.7846703980099503, 0.7908504353233832, 0.7909836975835111, 0.7952869580668088, 0.7977467572850035, 0.7982076226012793, 0.7974469171997157, 0.7988628287135751, 0.8033826403695806, 0.8042543976545842, 0.804620868869936, 0.8068308013503909, 0.8089685501066098, 0.8107675906183369, 0.8073805081734186, 0.8122723436389482, 0.8140602789623311, 0.8180748045486851, 0.8206234452736318, 0.818313566098081, 0.820362473347548, 0.8233830845771145, 0.8231110074626866, 0.8231665334044066, 0.8226556947405828, 0.8276308191186923, 0.8259594882729211, 0.826070540156361, 0.8267923773987207, 0.8302738539445629, 0.8306292199715708, 0.82806947405828, 0.8283526563610518, 0.8350157693674485, 0.8339996446339729, 0.8351601368159204, 0.8365260749822317, 0.8353766879886283, 0.8346992714996446, 0.8326892324093816, 0.8362706556503199, 0.8356820806680881, 0.8406460998578535, 0.8395633439943141, 0.8390247423596304, 0.8394023187633263, 0.8426006130063965, 0.8442663912579957, 0.845510172352523, 0.8426172707889126, 0.8443552327647478, 0.8416455668088131, 0.8452492004264393, 0.8472203713574983, 0.8439665511727079, 0.8388637171286425, 0.8444274164889836, 0.8486695984363896, 0.8483253375977257, 0.8493969882729211, 0.8506907427149965, 0.8515014214641081, 0.8503076137171286, 0.8506241115849325, 0.8532116204690832, 0.8526452558635395, 0.8530228322672352, 0.8544054282160625, 0.8545275852878464, 0.8543943230277186, 0.8564432302771855, 0.8579424307036247, 0.8561211798152096, 0.8561322850035537, 0.857598169864961, 0.8596248667377399, 0.8592195273631841, 0.8579646410803128, 0.8590973702914002, 0.8607798063255153, 0.8618181414356787, 0.8627509772565742, 0.8617070895522388]","[0.5434895874578741, 0.5111728510524653, 0.46491713689852365, 0.501963111418712, 0.4410321195668812, 0.42635807130910175, 0.41905388085148004, 0.4091920024609264, 0.39843304096897947, 0.39325144830383835, 0.3968753039459639, 0.3907375767638412, 0.3711129302465463, 0.3703797040860864, 0.37672153681139403, 0.3621088432360299, 0.36812195559091204, 0.3511145449231697, 0.34640136172499836, 0.36322218632396264, 0.3433522097294844, 0.32833781989314886, 0.3453172222722935, 0.3449573822413819, 0.3520163539089734, 0.32944952026952673, 0.3425565194102782, 0.3333866739574867, 0.315156620703166, 0.3289600705044179, 0.3293963697137712, 0.31229992456074, 0.3079416225605373, 0.3176019203059281, 0.308771533632203, 0.3095684873906872, 0.30037086098631727, 0.29446274042129517, 0.30084008110474936, 0.2974673222891892, 0.2994089217125615, 0.294185382467282, 0.290502917351602, 0.2926968264428875, 0.29570657901371583, 0.28746905866303024, 0.29817809296559683, 0.29222727953633176, 0.29104389155967325, 0.28424640245075466, 0.2920958194174344, 0.28903379545936103, 0.27761403461800344, 0.2807609666186043, 0.2834415128336677, 0.2828659967908376, 0.29450376558152935, 0.2771744620573672, 0.2789843625660184, 0.2762695460379878, 0.27849987743398813, 0.2700924342380294, 0.2769225601908527, 0.2793448043963577, 0.26700192812500123, 0.276514252152624, 0.26696319043447697, 0.26826569588878485, 0.27348697883418843, 0.2733425643247894, 0.2721540433696554, 0.2742203363700758, 0.2760149242379997, 0.261654300780236, 0.2632949414509761, 0.2689317649678339, 0.256873657714717, 0.2567478380625761, 0.25105991643629494, 0.2635400438610512, 0.26167433388248273, 0.26220918842886065, 0.26067677913587306, 0.2572510465979576, 0.2533471627703196, 0.25006475393907934, 0.25296156815712967, 0.2632406359609169, 0.2604952582830115, 0.24968841860565957, 0.2561314179550243, 0.24894352285545082, 0.25868024743055995, 0.2550670658886621, 0.25185188325711444, 0.24599803663507291, 0.2564275889079782, 0.2594347582021846, 0.2442435906091823, 0.24472987312304822]","[0.8062697784810127, 0.8201147151898734, 0.8346518987341772, 0.8133900316455697, 0.8370253164556962, 0.8457278481012658, 0.8463212025316456, 0.8523536392405063, 0.8552215189873418, 0.8556170886075949, 0.8580893987341772, 0.8603639240506329, 0.8651107594936709, 0.8663963607594937, 0.8658030063291139, 0.8686708860759493, 0.8683742088607594, 0.8712420886075949, 0.8750988924050633, 0.8668908227848101, 0.8739121835443038, 0.8789556962025317, 0.875692246835443, 0.8761867088607594, 0.8723299050632911, 0.8793512658227848, 0.8793512658227848, 0.8809335443037974, 0.8874604430379747, 0.8802412974683544, 0.8825158227848101, 0.8831091772151899, 0.889932753164557, 0.8826147151898734, 0.8865704113924051, 0.8888449367088608, 0.8911194620253164, 0.8933939873417721, 0.8901305379746836, 0.8939873417721519, 0.8925039556962026, 0.895371835443038, 0.897745253164557, 0.8955696202531646, 0.8904272151898734, 0.8964596518987342, 0.8935917721518988, 0.893690664556962, 0.8930973101265823, 0.8957674050632911, 0.8934928797468354, 0.8956685126582279, 0.899129746835443, 0.8975474683544303, 0.8958662974683544, 0.8981408227848101, 0.8920094936708861, 0.8993275316455697, 0.8981408227848101, 0.903184335443038, 0.8974485759493671, 0.9025909810126582, 0.8983386075949367, 0.8995253164556962, 0.9028876582278481, 0.9023931962025317, 0.9034810126582279, 0.9028876582278481, 0.9022943037974683, 0.9007120253164557, 0.9026898734177216, 0.8994264240506329, 0.9021954113924051, 0.903184335443038, 0.9047666139240507, 0.9050632911392406, 0.9057555379746836, 0.9081289556962026, 0.9107001582278481, 0.9030854430379747, 0.9035799050632911, 0.9046677215189873, 0.9091178797468354, 0.9037776898734177, 0.9058544303797469, 0.9110957278481012, 0.9083267405063291, 0.9059533227848101, 0.9057555379746836, 0.910996835443038, 0.9050632911392406, 0.9099090189873418, 0.905557753164557, 0.9082278481012658, 0.9092167721518988, 0.910996835443038, 0.9107990506329114, 0.9044699367088608, 0.9129746835443038, 0.9134691455696202]"
