,times,train_loss,train_acc,test_loss,test_acc
model_2_4_128_1024,"[12.05752416048199, 12.474365559406579, 12.488996871747077, 12.422659234143794, 12.40744923055172, 12.410196241922677, 12.413191236555576, 12.449372702278197, 12.455593577586114, 12.678674273192883, 12.601508622057736, 12.595221545547247, 12.560476083308458, 12.593516889028251, 12.590371923521161, 12.585328625515103, 12.590321474708617, 12.6102832024917, 12.56303350161761, 12.594529990106821, 12.570776022039354, 12.539295457303524, 12.5334018683061, 12.555544814094901, 12.615862507373095, 12.587156188674271, 12.5490628676489, 12.515731061808765, 12.530196338891983, 12.593382672406733, 12.529426453635097, 12.529711780138314, 12.481411935761571, 12.508948301896453, 12.539012542925775, 12.53549313917756, 12.47862755600363, 12.45190978050232, 12.496977107599378, 12.468650192953646, 12.521356519311666, 12.533262922428548, 12.554076090455055, 12.542162946425378, 12.584651889279485, 12.512560287490487, 11.954748330637813, 11.906628360040486, 11.992738833650947, 11.984738657251, 11.964855432510376, 11.966781760565937, 12.003403583541512, 12.024215781129897, 12.017626780085266, 12.015851245261729, 11.981688437983394, 11.924938381649554, 12.036583204753697, 12.142673471942544, 12.118780710734427, 12.1154510602355, 12.096420077607036, 12.112013692967594, 12.095769807696342, 11.921165649779141, 11.93064034730196, 11.917232078500092, 11.890594487078488, 12.48396375682205, 12.647651464678347, 12.624773166142404, 12.57133655436337, 12.521234871819615, 12.521438606083393, 12.574833942577243, 12.601896038278937, 12.46918355487287, 12.166794305667281, 12.10054225102067, 12.088872630149126, 12.119350017048419, 12.125450315885246, 12.128352846950293, 12.116090464405715, 12.128526205196977, 12.104401094838977, 12.112191557884216, 12.12305705808103, 12.100538703612983, 12.102461596950889, 12.135041383095086, 11.621365949511528, 11.328426199033856, 11.299406248144805, 11.299323470331728, 11.290501427836716, 11.746519005857408, 12.023350268602371, 12.014988443814218]","[1.6545534075450288, 1.2464673350106423, 1.128211823480724, 1.0584111736019028, 1.0137061078919531, 0.96624304414558, 0.9288540398642453, 0.9066642733779289, 0.8802898612612092, 0.8611287394566323, 0.8465848478681243, 0.8240254776818412, 0.8059911694862186, 0.7980895374121189, 0.7835473821107258, 0.7739045368328786, 0.758523023077674, 0.7558262247774901, 0.7390103781147044, 0.7368722219965351, 0.7233096903193988, 0.7175002314134448, 0.7103951504108494, 0.7043059141015702, 0.699209089027539, 0.6954501923848825, 0.6871980318128427, 0.6786872301655792, 0.6746821897243386, 0.6718419438231983, 0.6618470547041659, 0.6619048144009068, 0.6532659177968243, 0.6579902891411202, 0.6474435250006759, 0.6458391054733984, 0.6392315687147031, 0.6370861319336556, 0.6317725470071154, 0.6321698371281248, 0.6278668363084162, 0.6223047777915052, 0.6185537333935817, 0.6159734916585341, 0.6150675966922663, 0.6104266193629836, 0.602664564464138, 0.6027581363852853, 0.6012910492638789, 0.6042704419540698, 0.5938912768607963, 0.5916651877513064, 0.5911997360334214, 0.5902779751749181, 0.5842120084427059, 0.5825106452014654, 0.5827322249600628, 0.5798897511288047, 0.5706300734202745, 0.5687200601167007, 0.5666406572119259, 0.5651656785118047, 0.5710586904208543, 0.5666749469125703, 0.5621687964335688, 0.5584151343241938, 0.5543235940084275, 0.5539678246863107, 0.556004473204806, 0.5521729073798987, 0.54778181693193, 0.5473177593145797, 0.5479317971511182, 0.5486647163881168, 0.5404832412057848, 0.5372338213646082, 0.5386426519991746, 0.5367260136838152, 0.5363280118655548, 0.5331554602204102, 0.5288576288009758, 0.5290877958858954, 0.5293169100401498, 0.5254612373136508, 0.5233842621861237, 0.5246793688741574, 0.52332582313623, 0.5220144018689706, 0.5228034868550453, 0.5173401744253854, 0.5166665790940145, 0.5166211544450666, 0.5137723007245358, 0.5129248525923503, 0.513506593734725, 0.5099440234810558, 0.5048296551333308, 0.5055091774412818, 0.5019618906001292, 0.5008422544897239]","[0.4129131130063966, 0.5583133439943141, 0.599702380952381, 0.6196472992181947, 0.6335676528073917, 0.6466717750533049, 0.6610085732054015, 0.6677993958777542, 0.6773498578535891, 0.6813477256574271, 0.6905816897654584, 0.6973391968727789, 0.7017312988628287, 0.7062511105188344, 0.7113039712153518, 0.7141691098081023, 0.7190831556503199, 0.7198383084577115, 0.7253742448471926, 0.7297941098081023, 0.7337031361051883, 0.7352856254442075, 0.736273987206823, 0.7395888859275054, 0.742015369580668, 0.7431369936034116, 0.7448971659559346, 0.7496668443496801, 0.7501610252309879, 0.7508884150675196, 0.7549362562189055, 0.7554693052594172, 0.7568907693674485, 0.7556525408670931, 0.7598947228144989, 0.7599280383795309, 0.7632040689410092, 0.7644534026297085, 0.7649697938877043, 0.7665300728500356, 0.7668798862828714, 0.7700393123667377, 0.7724991115849325, 0.7722547974413646, 0.7710110163468373, 0.7737484452736318, 0.775525275408671, 0.7756085643212509, 0.7752254353233832, 0.7771077647476902, 0.7802671908315565, 0.7820329157782516, 0.7821328624733476, 0.7813332889125799, 0.7829990671641791, 0.7834044065387349, 0.7813999200426439, 0.7843872157071784, 0.7878964552238806, 0.7885183457711443, 0.7885960820895522, 0.7895511282871358, 0.7882906894100924, 0.7894678393745558, 0.7912668798862829, 0.7934268390191898, 0.7949871179815209, 0.7940542821606255, 0.7943818852167733, 0.7943374644633973, 0.7960199004975124, 0.7960421108742004, 0.796808368869936, 0.7966528962331201, 0.798868381307747, 0.8016446783937456, 0.7986296197583511, 0.7992792732764749, 0.8014003642501777, 0.8001954513148544, 0.8025886194029851, 0.8031216684434968, 0.8013559434968017, 0.8051317075337597, 0.8035325604122245, 0.8040600568585644, 0.8039156894100924, 0.8064365671641791, 0.8050928393745558, 0.8078524786780383, 0.8072194829424307, 0.8091628909026297, 0.8089852078891258, 0.8089741027007818, 0.8079024520255863, 0.8109341684434968, 0.8119336353944563, 0.8122223702914002, 0.8116504530916845, 0.812516657782516]","[0.7598542472984218, 0.6272561670858648, 0.5766709375230572, 0.5520922285092028, 0.5346669079382208, 0.5013152979597261, 0.4899239223214644, 0.4706737648082685, 0.45595081848434255, 0.4517947974838788, 0.4483862719203852, 0.4361579776564731, 0.42479932176161417, 0.4171395043406305, 0.4237288376198539, 0.42280520461028137, 0.41699180931230134, 0.4108799216868002, 0.40569277692444716, 0.41544674204874643, 0.3952309078053583, 0.3965951572113399, 0.39687216319615326, 0.39601990373074253, 0.3789963333667079, 0.38796612733527075, 0.3928436244590373, 0.3760412303330023, 0.3784168302258359, 0.37862318112880367, 0.3671676829645905, 0.3783784214454361, 0.36467574536800385, 0.3669403472655936, 0.37161112020287335, 0.37258807899831214, 0.36428223720079733, 0.36082369409784487, 0.35529567961451375, 0.353551101080979, 0.36425404891937596, 0.35559836991980104, 0.34934413150141513, 0.35186119087606293, 0.3545579104861127, 0.36059573896323577, 0.36051135331015044, 0.3494763828908341, 0.3418691650598864, 0.3453645002615603, 0.3508921312757685, 0.33957446866397617, 0.348546311447892, 0.3453144538628904, 0.3416872237679325, 0.3405399088618122, 0.32903820884567275, 0.33458115858367726, 0.3382378231875504, 0.3285815904412088, 0.3357942856942551, 0.3269662049752248, 0.3286843520553806, 0.3321011404070673, 0.3257559564294694, 0.32434638033184826, 0.3271511695053004, 0.3269106042158755, 0.32047912539749207, 0.3283211417213271, 0.3253219831216184, 0.32149635708030266, 0.31753271384329734, 0.32374092483822303, 0.3205966262877742, 0.31560956304775006, 0.3178201387577419, 0.3228591007145145, 0.32258405602430995, 0.3152284316624267, 0.3136443576386458, 0.31474380214003067, 0.31699898329716697, 0.3068956274869321, 0.30811569122951243, 0.3152908331985715, 0.31065329400044456, 0.30860256922395923, 0.31002368485625786, 0.3082797893240482, 0.29975469127486026, 0.30520858615636826, 0.30362712959699995, 0.30299604259714297, 0.3036779555716092, 0.30490579710731025, 0.3141611176955549, 0.30180633728262746, 0.3089337333848205, 0.3022628869814209]","[0.6948180379746836, 0.7635482594936709, 0.7930181962025317, 0.7984572784810127, 0.8032041139240507, 0.8170490506329114, 0.8205102848101266, 0.8301028481012658, 0.8337618670886076, 0.8345530063291139, 0.8353441455696202, 0.8427610759493671, 0.8466178797468354, 0.8492879746835443, 0.8486946202531646, 0.8471123417721519, 0.8488924050632911, 0.8505735759493671, 0.8555181962025317, 0.8472112341772152, 0.8577927215189873, 0.8550237341772152, 0.857001582278481, 0.8553204113924051, 0.8634295886075949, 0.8601661392405063, 0.8553204113924051, 0.8636273734177216, 0.8650118670886076, 0.8595727848101266, 0.8668908227848101, 0.8607594936708861, 0.865506329113924, 0.8642207278481012, 0.8614517405063291, 0.8618473101265823, 0.8658030063291139, 0.8673852848101266, 0.8687697784810127, 0.8701542721518988, 0.8640229430379747, 0.8703520569620253, 0.8725276898734177, 0.8706487341772152, 0.8698575949367089, 0.8684731012658228, 0.8680775316455697, 0.8707476265822784, 0.877373417721519, 0.8732199367088608, 0.8701542721518988, 0.8752966772151899, 0.872626582278481, 0.8712420886075949, 0.8723299050632911, 0.8764833860759493, 0.8777689873417721, 0.8758900316455697, 0.8762856012658228, 0.8779667721518988, 0.8748022151898734, 0.8782634493670886, 0.8782634493670886, 0.8763844936708861, 0.8790545886075949, 0.8789556962025317, 0.876681170886076, 0.878065664556962, 0.8837025316455697, 0.8792523734177216, 0.8783623417721519, 0.8808346518987342, 0.8819224683544303, 0.8799446202531646, 0.8829113924050633, 0.8860759493670886, 0.8828125, 0.8818235759493671, 0.8820213607594937, 0.8852848101265823, 0.8854825949367089, 0.8876582278481012, 0.8836036392405063, 0.8873615506329114, 0.8868670886075949, 0.8846914556962026, 0.8849881329113924, 0.8859770569620253, 0.885878164556962, 0.8861748417721519, 0.8894382911392406, 0.8852848101265823, 0.8881526898734177, 0.8896360759493671, 0.8847903481012658, 0.885185917721519, 0.8868670886075949, 0.8873615506329114, 0.8864715189873418, 0.8874604430379747]"
model_2_4_128_2048,"[12.333400200121105, 12.331736396066844, 12.324456660076976, 12.328437792137265, 12.348747736774385, 12.354459716007113, 12.342910111881793, 12.352044486440718, 12.35165604762733, 12.35005656350404, 12.349734186194837, 12.350898198783398, 12.345395300537348, 12.387006493285298, 12.341600814834237, 12.342352813109756, 12.355010616593063, 12.332236345857382, 12.342255883850157, 12.33843236323446, 12.338217119686306, 12.334427832625806, 12.341889859177172, 12.346033493988216, 12.344293714500964, 12.3346989704296, 12.338335634209216, 12.32082537561655, 12.32346545252949, 12.501481608487666, 12.367811437696218, 12.364511272870004, 12.338727839291096, 12.34477776940912, 12.361166400834918, 12.358972790651023, 12.372564300894737, 12.34366891067475, 12.337619700469077, 12.360112836584449, 12.339252927340567, 12.357566583901644, 12.360189193859696, 12.355874977074564, 12.36863355524838, 12.362622742541134, 12.354412704706192, 12.359652097336948, 12.363377206027508, 12.36422714497894, 12.36084249150008, 12.3543515894562, 12.358440138399601, 12.353985195979476, 12.367182829417288, 12.354400455020368, 12.341767380945385, 12.356324439868331, 12.36609342135489, 12.37317297887057, 12.382713607512414, 12.807733757421374, 12.798910944722593, 12.761871624737978, 12.7828150363639, 12.810582794249058, 12.80613325163722, 11.964875688776374, 11.854011356830597, 11.871943403035402, 11.87627795431763, 11.844141599722207, 11.84806761611253, 11.845190820284188, 12.194817297160625, 12.33440035674721, 12.320504918694496, 12.317873137071729, 12.344380556605756, 12.32039939891547, 12.344647594727576, 12.33398955129087, 12.327127217315137, 12.338155678473413, 12.322857328690588, 12.329255704768002, 12.346603662706912, 12.344293491914868, 12.341018257662654, 12.331881323829293, 12.332611705176532, 12.325952379964292, 12.33260725531727, 12.328072442673147, 12.323325438424945, 12.318708448670805, 12.354061436839402, 12.356289424933493, 12.356373154558241, 12.358367069624364]","[1.6066615505259174, 1.2143645482276804, 1.0880558929209516, 1.0102612532532291, 0.9683004683777213, 0.9225613970492186, 0.8925764412005573, 0.8687505366197273, 0.8443547071678552, 0.8270535939283716, 0.8136384890023579, 0.7934223538014427, 0.775930980756593, 0.7630868671036987, 0.7533147879627976, 0.7454543599823137, 0.7258406972834296, 0.7172525661713534, 0.7154840155959383, 0.7036937592761603, 0.6965080112028224, 0.6911041706736917, 0.682639966832041, 0.680517587516862, 0.6669543142766078, 0.6691494920868863, 0.6596988825274429, 0.6524788220681107, 0.6425228202775088, 0.6463919871651542, 0.6347313652287668, 0.6327671366713957, 0.6338814653313236, 0.6277138762382556, 0.6203205338927474, 0.6173556908996883, 0.6091224635079471, 0.6135162322887225, 0.6102431977608564, 0.6056420245785703, 0.601529912590218, 0.5968289859513484, 0.5940921518848394, 0.5875762892303182, 0.586621446904343, 0.5878316528761565, 0.5806509492112629, 0.5801480507799811, 0.5812023255997883, 0.5745310724925384, 0.5717461860256154, 0.5650421365746049, 0.5652807566529906, 0.5631895628946422, 0.5624523017960571, 0.5545633623976189, 0.556867562123199, 0.5558082019723555, 0.5515903548391135, 0.5473852421937466, 0.5492093170375458, 0.5444350802440887, 0.5425999909957081, 0.5407222530353807, 0.5369835558222301, 0.5373164335293557, 0.5348411889345661, 0.5311660959141087, 0.5349793800158795, 0.5295937215087256, 0.5251954429185213, 0.5311308246431574, 0.5262062165782904, 0.5179523485047477, 0.526570038945436, 0.5179885620120238, 0.5185023407692085, 0.510640825099274, 0.5122219672335236, 0.5108733425008208, 0.5100684172309029, 0.5080771876423598, 0.5043587117815322, 0.5035742904458728, 0.5058758071999052, 0.5009312779029041, 0.5034148442084347, 0.5014965508157002, 0.49935215311263925, 0.49804704085087725, 0.49584094465160167, 0.4891891858216796, 0.495189034227115, 0.490845538342177, 0.49207732259337583, 0.48550627576008537, 0.4891016487754993, 0.4870384726951371, 0.48337511702387065, 0.4858101987635403]","[0.42271344171997155, 0.5675473081023454, 0.6088974769012083, 0.6335343372423596, 0.6441342395167021, 0.6632185056858565, 0.6727300995024876, 0.6819085376687989, 0.689443407960199, 0.6968283582089553, 0.699243736673774, 0.7077336531627576, 0.7126032782515992, 0.7209155117270789, 0.7215318496801706, 0.7254075604122245, 0.7333921908315565, 0.7351579157782516, 0.7357464907604834, 0.7396777274342573, 0.7419265280739161, 0.7434868070362474, 0.748139880952381, 0.7483231165600569, 0.7537646588486141, 0.7528540334044066, 0.7549362562189055, 0.7587397832267235, 0.7627709665955934, 0.7607609275053305, 0.7635261194029851, 0.7662080223880597, 0.7645700071073205, 0.7659248400852878, 0.771727300995025, 0.7697672352523098, 0.7747867803837953, 0.7739261282871358, 0.7728156094527363, 0.7761138503909026, 0.7762193496801706, 0.7804226634683724, 0.7782571517412936, 0.7822272565742715, 0.783210065742715, 0.7801117181947406, 0.7855921286425017, 0.7840096393034826, 0.783143434612651, 0.7855254975124377, 0.7880963486140725, 0.7896288646055437, 0.7899175995024876, 0.7902674129353234, 0.7905172796730633, 0.7953591417910447, 0.7933602078891258, 0.7939376776830135, 0.7948427505330491, 0.7952980632551528, 0.7962586620469083, 0.7959421641791045, 0.7995235874200426, 0.7982520433546553, 0.8000177683013503, 0.7986018567874911, 0.8004730810234542, 0.8016391257995735, 0.8009450515280739, 0.8037046908315565, 0.8041266879886283, 0.8011005241648897, 0.8062810945273632, 0.8081523187633263, 0.8043654495380241, 0.8063255152807391, 0.8070306947405828, 0.8096737295664534, 0.8082966862117981, 0.8101401474769012, 0.8112117981520967, 0.8117004264392325, 0.8144767235252309, 0.8112895344705047, 0.8121224235963043, 0.8128109452736318, 0.8146710643212509, 0.8138270700071073, 0.8146044331911869, 0.8157205046197584, 0.8161147388059702, 0.8172085998578535, 0.8158815298507462, 0.8176250444207533, 0.8164756574271499, 0.8193741115849325, 0.8172197050461977, 0.8170697850035537, 0.8206845238095238, 0.818413512793177]","[0.7245022473455984, 0.5947168224220034, 0.5467807563799846, 0.5131165807760214, 0.5015021800240383, 0.48579437521439567, 0.4678046069567717, 0.46441826412949383, 0.45729927133910264, 0.4413577533220943, 0.4261858308617073, 0.4134165497520302, 0.4221183378485185, 0.41346565435958815, 0.4041672179216071, 0.4033638546361199, 0.3994883063096034, 0.3875491126805921, 0.3928753179085406, 0.38359968307652054, 0.3781291433150255, 0.3838467315027985, 0.3741290571191643, 0.36943376064300537, 0.3630409499135199, 0.3671403693247445, 0.364649179049685, 0.3573456629167629, 0.3557745280522334, 0.3596257292017152, 0.3508541834882543, 0.3535976115897109, 0.3473931054902982, 0.3506580921290796, 0.3404946794992761, 0.3511206041785735, 0.34007674832887286, 0.33917515649448465, 0.3343321326412732, 0.33589017957071715, 0.33157663518869424, 0.33998633562764036, 0.33566781897333603, 0.3335839091222497, 0.32779708514107936, 0.3325996346111539, 0.3268985663410984, 0.3252317511205432, 0.32299593836069107, 0.3191573695291447, 0.321373778807966, 0.32505194069463994, 0.3190256340216987, 0.32430604826423187, 0.31228885978837556, 0.3175715272185169, 0.32104344854626476, 0.31834262760379645, 0.31921130192430713, 0.3163044373445873, 0.3129489987711363, 0.324440392889554, 0.3098738672612589, 0.3032014407689058, 0.3086398966327498, 0.3104784360414819, 0.3158755575931525, 0.30198124899894374, 0.3081928702849376, 0.3034844442824774, 0.3090329332442223, 0.30799363911906374, 0.3041224247669872, 0.3093797655045232, 0.31382158077970335, 0.2983664691070967, 0.30567359452760673, 0.29983393244351014, 0.3062056006887291, 0.30127042531967163, 0.29591043312338333, 0.30266430615624296, 0.29520462472227554, 0.2973506756221192, 0.29159419144256205, 0.2911007385465163, 0.28986592331453215, 0.2956224053249329, 0.2947471564329123, 0.2926904977876929, 0.29334258731407453, 0.2872393971096866, 0.288500809782668, 0.2863785850850842, 0.2928642764498916, 0.28597269556190397, 0.29491899096513097, 0.28633534276409994, 0.28660182334199735, 0.2857615027246596]","[0.7199367088607594, 0.7809533227848101, 0.7995450949367089, 0.8060719936708861, 0.8130933544303798, 0.8187302215189873, 0.8269382911392406, 0.8297072784810127, 0.8341574367088608, 0.8362341772151899, 0.8427610759493671, 0.8511669303797469, 0.8445411392405063, 0.8470134493670886, 0.853935917721519, 0.8490901898734177, 0.8507713607594937, 0.858682753164557, 0.8573971518987342, 0.8582871835443038, 0.8598694620253164, 0.8603639240506329, 0.8628362341772152, 0.8649129746835443, 0.8645174050632911, 0.8636273734177216, 0.8663963607594937, 0.8665941455696202, 0.8665941455696202, 0.8669897151898734, 0.8680775316455697, 0.8672863924050633, 0.8711431962025317, 0.8717365506329114, 0.8741099683544303, 0.8737143987341772, 0.8746044303797469, 0.8770767405063291, 0.8751977848101266, 0.8758900316455697, 0.8806368670886076, 0.873318829113924, 0.8768789556962026, 0.8791534810126582, 0.8796479430379747, 0.877373417721519, 0.882120253164557, 0.8822191455696202, 0.8783623417721519, 0.8841969936708861, 0.8836036392405063, 0.8807357594936709, 0.8815268987341772, 0.8815268987341772, 0.8877571202531646, 0.8826147151898734, 0.882120253164557, 0.8869659810126582, 0.8866693037974683, 0.8826147151898734, 0.8867681962025317, 0.8832080696202531, 0.8854825949367089, 0.8920094936708861, 0.8870648734177216, 0.8881526898734177, 0.8859770569620253, 0.8909216772151899, 0.8887460443037974, 0.8894382911392406, 0.8908227848101266, 0.8868670886075949, 0.8901305379746836, 0.8878560126582279, 0.884493670886076, 0.8908227848101266, 0.887559335443038, 0.8922072784810127, 0.8887460443037974, 0.8893393987341772, 0.8943829113924051, 0.8895371835443038, 0.8916139240506329, 0.8900316455696202, 0.8938884493670886, 0.8937895569620253, 0.896064082278481, 0.8912183544303798, 0.8957674050632911, 0.8935917721518988, 0.8931962025316456, 0.8973496835443038, 0.8935917721518988, 0.8958662974683544, 0.8958662974683544, 0.8970530063291139, 0.8949762658227848, 0.895371835443038, 0.8963607594936709, 0.8968552215189873]"
