,times,train_loss,train_acc,test_loss,test_acc
model_softmax_4,"[52.427865928038955, 52.3074469063431, 52.306520994752645, 52.340052558109164, 52.30771093815565, 52.27299118414521, 52.389049337245524, 52.368836996145546, 52.393536056391895, 52.3624719530344, 52.349717932753265, 52.44488423410803, 52.39562764484435, 52.32688063941896, 52.325381280854344, 52.349466043524444, 52.33051344379783, 52.272475419566035, 52.22800348047167, 52.39345227647573, 52.35075683519244, 52.37624725326896, 52.38473125640303, 52.421248444356024, 52.48625172674656, 52.48226997908205, 52.45676025189459, 52.37177567649633, 52.29797518439591, 52.29749071318656, 52.31090425979346, 52.309292206540704, 52.345963045954704, 52.28906220942736, 52.523090086877346, 52.49837725609541, 52.42735700123012, 52.453976564109325, 52.427578198723495, 52.42499602586031, 52.33747187349945, 52.3485466465354, 52.38369473721832, 52.38372958544642, 52.3633148977533, 52.32351381983608, 52.30270865559578, 52.28430739790201, 52.32436061836779, 52.34320695325732, 52.31644537113607, 52.31056009978056, 52.32364559546113, 52.36597009468824, 52.50505656376481, 52.516398122534156, 52.505181757733226, 52.48727962188423, 52.510680267587304, 52.50782739277929, 52.39711597003043, 52.425470285117626, 52.41591072734445, 52.45205003209412, 52.45028118416667, 52.48767860047519, 52.348415927030146, 52.38559800386429, 52.38965230155736, 52.407476861961186, 52.36847212538123, 52.37653539981693, 52.56633144430816, 52.44215523917228, 52.51785864960402, 52.34177471511066, 52.308830306865275, 52.373698910698295, 52.40576695743948, 52.41902272030711, 52.47658019233495, 52.433982784859836, 52.40717908088118, 52.433067752979696, 52.36065663769841, 52.37377432640642, 52.40641322173178, 52.39514124300331, 52.3800284024328, 52.33275713957846, 52.353680999949574, 52.43123587220907, 52.456517081707716, 52.44778480473906, 52.45350402966142, 52.49610870331526, 52.500744053162634, 52.51689734030515, 52.38323550578207, 52.33477951679379]","[4.3646034926099855, 4.133846156127618, 3.9945700766180483, 3.8734683807548658, 3.7743208518113627, 3.677879722526921, 3.597994372667864, 3.523497004643121, 3.4619852264823816, 3.404377276940114, 3.340520319121573, 3.2731347254779943, 3.2138324326566416, 3.156106192742467, 3.1153641045855744, 3.0658057394539915, 3.0285166444071114, 2.9753789987100663, 2.915326100786019, 2.869801388372241, 2.82660637487231, 2.7831577010776685, 2.7362809010478846, 2.715932946680757, 2.6504669439457262, 2.6166690243479542, 2.571049409754136, 2.5493050975262967, 2.5134751967456945, 2.4915266585776874, 2.452409559808424, 2.425768285761099, 2.3848036274580697, 2.364195402016115, 2.33380640040883, 2.3019427323280395, 2.2810409221502828, 2.2565740130441574, 2.226581771965222, 2.1986574071752445, 2.1809414317235922, 2.167116899624505, 2.1370109075780417, 2.107071879879593, 2.084849011562669, 2.05547723257938, 2.0453741382759856, 2.008980256822103, 1.9992238149008787, 1.9586815035251706, 1.9404636633670544, 1.9212536503896689, 1.8947808958990189, 1.8759233567415905, 1.8602266601284447, 1.843779017248422, 1.8124941733792006, 1.7911364681580488, 1.7758176845052969, 1.7647266775140982, 1.7337617041814664, 1.7108792069622927, 1.6958818374692326, 1.6627141472018894, 1.6506301091455133, 1.6333434182359738, 1.6075439245804497, 1.5893681274960414, 1.5696033492417591, 1.5400602171183242, 1.5242487228739903, 1.5133396984671084, 1.4838314457317752, 1.4803082189901406, 1.4667312775731391, 1.4630825153702056, 1.4617099362566037, 1.4401563802338622, 1.4212788851059917, 1.400248555271217, 1.3863797565860212, 1.37875069803594, 1.3420991844228467, 1.3469017120578406, 1.3238772720936924, 1.32143800033023, 1.3029447588164482, 1.2812401159949924, 1.2765221072889654, 1.2555922105184296, 1.2524263616413107, 1.2266669300815942, 1.2295405850995837, 1.214595137959551, 1.191229949674338, 1.1756578208235524, 1.1697754309610333, 1.1597073651335734, 1.1488782213167157, 1.141627896929641]","[0.042423273657289, 0.06686381074168798, 0.08654891304347827, 0.10552269820971867, 0.12350943094629155, 0.13753596547314578, 0.15285725703324807, 0.16400655370843992, 0.17472426470588237, 0.1840153452685422, 0.1957520780051151, 0.20961476982097185, 0.22174312659846546, 0.23182944373401534, 0.2372202685421995, 0.24597186700767262, 0.25021978900255754, 0.26281170076726346, 0.273525415601023, 0.28089833759590793, 0.29142023657289, 0.30041959718670075, 0.3076686381074169, 0.31126118925831203, 0.32708599744245526, 0.3316096547314578, 0.3390744884910486, 0.34374200767263424, 0.35168638107416883, 0.36167679028132993, 0.36711556905370846, 0.3741048593350384, 0.3790041560102302, 0.38498641304347825, 0.39153612531969306, 0.39836956521739125, 0.40082720588235293, 0.4111133312020461, 0.4169117647058823, 0.4202565537084399, 0.4248921035805627, 0.4300951086956522, 0.43437899616368286, 0.44255514705882354, 0.4467830882352941, 0.4548713235294118, 0.4570292519181586, 0.4656369884910486, 0.4663762787723785, 0.4759950447570332, 0.479451726342711, 0.48436700767263424, 0.49073289641943735, 0.49548833120204605, 0.4976862212276215, 0.5027054028132992, 0.51096547314578, 0.5157528772378517, 0.5167798913043478, 0.5229179987212276, 0.5289881713554987, 0.5354499680306906, 0.5386029411764706, 0.5473065856777494, 0.5482496803069054, 0.5521459398976982, 0.5603580562659847, 0.5649256713554988, 0.5695212595907929, 0.5760150255754476, 0.5795636189258312, 0.585761668797954, 0.5912004475703325, 0.5905730498721228, 0.5960517902813299, 0.5965752877237852, 0.5960398017902813, 0.6032249040920716, 0.6096467391304348, 0.6121803069053708, 0.6167359335038364, 0.6198968989769821, 0.6300471547314578, 0.6266304347826087, 0.6332560741687979, 0.6360933503836317, 0.6379595588235294, 0.6444653132992327, 0.6488371163682864, 0.6506074168797954, 0.6513666879795396, 0.6590752877237852, 0.6567854859335039, 0.6653172953964195, 0.6691056585677749, 0.6727141943734015, 0.6751838235294118, 0.6777253836317136, 0.6822929987212276, 0.6837915601023018]","[4.090735239318654, 3.8789361579508723, 3.7120711109306237, 3.589065548739856, 3.458529665500303, 3.355900435508052, 3.2835410395755043, 3.168833017349243, 3.147626870795141, 3.0474395088002653, 2.9356283055076116, 2.8873685915258864, 2.883906168273733, 2.8092632172982905, 2.760818173613729, 2.7034730488740943, 2.6692145896863333, 2.5799734471719478, 2.525132016290592, 2.52548560915114, 2.4118995002553434, 2.445584445060054, 2.3714967241770104, 2.3344594919228854, 2.3275765150408203, 2.2667204926285565, 2.277429607850087, 2.204255116136768, 2.2168720296666593, 2.1849129969560646, 2.154209892961043, 2.170137328437612, 2.1279096995727924, 2.1416075440901743, 2.087912674191632, 2.0792086954358258, 2.0460877675044387, 2.06761422338365, 2.0055046881301495, 2.00670191457, 1.9685185529008697, 1.9762130266503444, 1.9202683454827418, 1.938210998909383, 1.9552827228473713, 1.9225270778317995, 1.9359675072416473, 1.894097708448579, 1.8716711771639087, 1.8763436275192453, 1.8664635178409046, 1.86755533761616, 1.8454162320004235, 1.8738752135747596, 1.8486010454878021, 1.8384144728696798, 1.8100127947481373, 1.8296786788143689, 1.8325470519971243, 1.8253828241855283, 1.8244677797148499, 1.7713457436501225, 1.7980443375020088, 1.8047298057169854, 1.7817137935493566, 1.7936462737336945, 1.810510996021802, 1.8034213539920276, 1.7589154997958412, 1.7980120393294323, 1.766692786277095, 1.7638130082359798, 1.7526758562160443, 1.808095732821694, 1.8016439359399337, 1.8518514089946505, 1.7638733175736439, 1.7515392922147919, 1.772056057483335, 1.782663115972205, 1.7805926603606985, 1.7508032005044478, 1.8030089109758787, 1.7618771459482894, 1.801686635500268, 1.7646126354796976, 1.765056484862219, 1.7728207518782797, 1.8061761327936678, 1.7852689661557162, 1.8253603524799589, 1.773353493666347, 1.7876009065893632, 1.784664446794534, 1.823759069925622, 1.7580474298211592, 1.8020617614818524, 1.8434875992280018, 1.8340531798857678, 1.8083212526538703]","[0.07110363924050633, 0.0993868670886076, 0.12549446202531644, 0.15001977848101267, 0.17474287974683544, 0.18789556962025317, 0.20272943037974683, 0.21805775316455697, 0.22794699367088608, 0.24149525316455697, 0.2688884493670886, 0.27857990506329117, 0.2764042721518987, 0.2923259493670886, 0.29825949367088606, 0.3137856012658228, 0.3185324367088608, 0.33573971518987344, 0.34899129746835444, 0.35176028481012656, 0.36698971518987344, 0.3596716772151899, 0.38123022151898733, 0.3894382911392405, 0.39438291139240506, 0.3938884493670886, 0.3963607594936709, 0.4137658227848101, 0.4146558544303797, 0.42375395569620256, 0.42830300632911394, 0.4279074367088608, 0.43136867088607594, 0.4333465189873418, 0.4454113924050633, 0.4454113924050633, 0.45500395569620256, 0.4520371835443038, 0.4586629746835443, 0.46479430379746833, 0.4744857594936709, 0.4708267405063291, 0.4876384493670886, 0.4821004746835443, 0.47725474683544306, 0.4900118670886076, 0.48605617088607594, 0.4927808544303797, 0.4991099683544304, 0.49416534810126583, 0.5057357594936709, 0.5013844936708861, 0.507120253164557, 0.506131329113924, 0.5042523734177216, 0.5134493670886076, 0.5169106012658228, 0.5165150316455697, 0.5138449367088608, 0.5166139240506329, 0.5160205696202531, 0.5289754746835443, 0.5226463607594937, 0.5220530063291139, 0.5394580696202531, 0.532931170886076, 0.5323378164556962, 0.5324367088607594, 0.5393591772151899, 0.5376780063291139, 0.5413370253164557, 0.5393591772151899, 0.5474683544303798, 0.5372824367088608, 0.5394580696202531, 0.5306566455696202, 0.5484572784810127, 0.5484572784810127, 0.5479628164556962, 0.5515229430379747, 0.5491495253164557, 0.5579509493670886, 0.5436115506329114, 0.5497428797468354, 0.5446993670886076, 0.5556764240506329, 0.5538963607594937, 0.5557753164556962, 0.5494462025316456, 0.552314082278481, 0.5476661392405063, 0.5585443037974683, 0.5605221518987342, 0.5549841772151899, 0.5509295886075949, 0.5642800632911392, 0.5551819620253164, 0.5531052215189873, 0.5561708860759493, 0.560126582278481]"
model_softmax_8,"[52.520235993899405, 52.51295096706599, 52.520434871315956, 52.501960824243724, 52.511334663257, 52.51616980321705, 52.561308718286455, 52.53843626193702, 52.54595941212028, 52.557749912142754, 52.64832156896591, 52.52186515368521, 52.509526810608804, 52.56122469250113, 52.586289716884494, 52.57944809086621, 52.575556421652436, 52.69932640250772, 52.706454063765705, 52.61689566727728, 52.716745543293655, 52.60318333096802, 52.639392767101526, 52.59082208015025, 52.56380020733923, 52.69654000643641, 52.74644466396421, 52.662265098653734, 52.56004752218723, 52.53819356486201, 52.56591729167849, 52.63944476749748, 52.75151706952602, 52.67508966848254, 52.65238779131323, 52.66476961784065, 52.66859342716634, 52.648506900295615, 52.65255357325077, 52.7383286152035, 52.71582261007279, 52.65711598377675, 52.63840901758522, 52.60531740542501, 52.62265406828374, 52.66257380321622, 52.69918609689921, 52.61564256623387, 52.633383052423596, 52.586334307678044, 52.699599902145565, 52.69813064765185, 52.722559980116785, 52.6961839934811, 52.72251103166491, 52.67615331616253, 52.69984244275838, 52.69283061288297, 52.67181938048452, 52.59338137879968, 52.6115155601874, 52.60424908623099, 52.65259329415858, 52.69370549079031, 52.677055903710425, 52.663503121584654, 52.70808524079621, 52.67285838909447, 52.70277949050069, 52.664453664794564, 52.675526914186776, 52.65310825500637, 52.60769078414887, 52.63304585497826, 52.66768567636609, 52.632027419283986, 52.5727821784094, 52.58570916950703, 52.59431243594736, 52.589440286159515, 52.59447971917689, 52.62049446348101, 52.627151601947844, 52.62348897662014, 52.66448992025107, 52.66961171571165, 52.67316676490009, 52.65317164734006, 52.67691271286458, 52.669501807540655, 52.693805957213044, 52.67219048459083, 52.69650288671255, 52.67980915307999, 52.685996069572866, 52.68828976992518, 52.688443625345826, 52.67517400998622, 52.6626613708213, 52.68461455218494]","[4.365954007638995, 4.137307199370831, 4.002666685587305, 3.8909946555066903, 3.7962223001758155, 3.701920781294098, 3.6175471315603427, 3.534462016561757, 3.46725543746558, 3.4058599819612625, 3.33454776724891, 3.286187395720226, 3.23478645436904, 3.184759963808767, 3.124961096307506, 3.081065414506761, 3.0418799673504844, 2.9842127936575418, 2.945962562585426, 2.8976340415837516, 2.846731076155172, 2.8070475664894903, 2.760906350582152, 2.723555158166324, 2.6780149314714516, 2.6430756935987936, 2.6091514603256263, 2.573152571383035, 2.5274114169732993, 2.501338182507878, 2.4785870627673994, 2.4321976586071123, 2.4023714992396363, 2.3626796248014017, 2.341864527338911, 2.3083526926577242, 2.2793616529011054, 2.251743583423097, 2.22973402778206, 2.1933628003615553, 2.1682042331646776, 2.1475939573839193, 2.1243033549364876, 2.105282134717078, 2.08176859351985, 2.050966077448462, 2.0343940989745546, 2.0165132881735293, 1.9892207594478832, 1.9551685115565425, 1.956780400422528, 1.9217499692726623, 1.9069594919224224, 1.8717450568133303, 1.8609267055530987, 1.829996598041271, 1.8173905479938477, 1.7849973223703293, 1.7716079993016274, 1.7421256255005937, 1.736296586673278, 1.7194500542662638, 1.696116178236959, 1.675826010191837, 1.6532634954013483, 1.6622455336553665, 1.639238568218163, 1.6266389557772585, 1.6024206925536055, 1.5834188363741122, 1.5565031233346065, 1.5412602735602337, 1.5238676083362317, 1.5076969355878318, 1.4959228035739012, 1.4809893232477291, 1.4647266264156917, 1.4474249861734299, 1.4224749105360808, 1.4130182482702347, 1.3965379508864848, 1.3749724330804538, 1.3512206784904461, 1.341666386560406, 1.3300214155250802, 1.302588540117454, 1.2756523378669757, 1.2764663441711679, 1.2557757963304934, 1.2459463634149497, 1.229474168299409, 1.2345640218776206, 1.2121374128419724, 1.1929602874514391, 1.181793383015391, 1.1816121047110204, 1.1591968091247637, 1.1527457693043877, 1.1343561333158743, 1.1215248405171172]","[0.04118446291560102, 0.06791879795396419, 0.08588155370843989, 0.10509111253196932, 0.1204363810741688, 0.13535805626598466, 0.1505834398976982, 0.1644221547314578, 0.17513187340153452, 0.18352381713554988, 0.1982816496163683, 0.20471147698209718, 0.21547314578005114, 0.2244165601023018, 0.2320492327365729, 0.24382193094629154, 0.2494365409207161, 0.26010629795396417, 0.26944133631713557, 0.27827685421994885, 0.2873641304347826, 0.294309462915601, 0.3029092071611253, 0.3087995524296675, 0.3218829923273657, 0.3264386189258312, 0.3311141304347826, 0.34065297314578, 0.3519101662404092, 0.35505914322250637, 0.3600143861892583, 0.37195891943734016, 0.37522378516624044, 0.3856537723785166, 0.38966192455242965, 0.39763027493606135, 0.40318494245524295, 0.40903532608695653, 0.4135190217391304, 0.41942535166240413, 0.429303868286445, 0.43337595907928383, 0.43668478260869564, 0.4422234654731458, 0.4486972506393862, 0.456513746803069, 0.45750079923273657, 0.46344709079283886, 0.46827046035805625, 0.4756353900255754, 0.47908807544757037, 0.48518622122762145, 0.48813938618925834, 0.4944773017902813, 0.49803788363171353, 0.5059982416879796, 0.5074208759590794, 0.5179787404092071, 0.520871962915601, 0.5263067455242967, 0.5283048273657289, 0.5331242007672634, 0.538503037084399, 0.5454124040920716, 0.5496523337595908, 0.5464673913043478, 0.5509351023017903, 0.5559502877237852, 0.5619125639386189, 0.565537084398977, 0.5729859335038363, 0.5761349104859336, 0.5814458120204604, 0.5866248401534527, 0.5882153132992327, 0.5917439258312021, 0.5973425511508951, 0.6007912404092072, 0.6083160166240409, 0.6121003836317136, 0.615505115089514, 0.6183703644501279, 0.6255035166240409, 0.625887148337596, 0.6318773976982097, 0.6369445332480819, 0.6456881393861893, 0.6489050511508951, 0.6526374680306906, 0.653832320971867, 0.6579164002557545, 0.6594429347826087, 0.6610733695652175, 0.6712236253196932, 0.6725063938618926, 0.6746723145780051, 0.6781569693094629, 0.6815656969309463, 0.6855059143222506, 0.6892063618925831]","[4.095931723148008, 3.8698631359052054, 3.729573376571076, 3.6241950686973863, 3.5209843086290964, 3.4136557699758794, 3.2674299735057204, 3.250475092779232, 3.100570452364185, 3.07231162771394, 3.0032028819941265, 2.893410996545719, 2.8775538160831116, 2.881348145158985, 2.7644134925890573, 2.6901930132998695, 2.658059895793094, 2.593820161457303, 2.558251571051682, 2.52614624892609, 2.495081862316856, 2.4512555689751347, 2.385007381439209, 2.3845056431202947, 2.307458044607428, 2.334795675700224, 2.2870029980623268, 2.227276883547819, 2.296703340132025, 2.213956420934653, 2.218140245992926, 2.1504710339292696, 2.1718758646445937, 2.171749178367325, 2.1245796650270874, 2.1009975264344036, 2.0845574291446543, 2.0651462530787987, 2.0321913776518423, 2.0654245705544194, 2.021463575242441, 2.003589809695377, 2.004930217054826, 1.9234302617326569, 1.9444732771644109, 1.9630140428301655, 1.946719691723208, 1.9487782294237161, 1.9276740037942235, 1.9353674846359445, 1.9008735388140134, 1.900298687476146, 1.9502788721760618, 1.881908330736281, 1.8383575255357767, 1.8458322799658473, 1.8362473173986507, 1.8693651987027518, 1.8228942608531518, 1.8303730729260022, 1.831777593757533, 1.8742270756371413, 1.8226044494894487, 1.7900905880746962, 1.8302111444593985, 1.827856940559194, 1.8042665765255312, 1.8473219132121605, 1.8420511816121354, 1.7850871704801727, 1.7761419287210778, 1.78868176816385, 1.8011613812627671, 1.7922053231468684, 1.7946573148799847, 1.819480619853056, 1.7960349517532541, 1.8055257985863504, 1.8148168808297267, 1.8602395465102377, 1.7658926882321322, 1.781562877606742, 1.7672269042534163, 1.78513732439355, 1.78520715085766, 1.7894805443437793, 1.7895157307009153, 1.7960998348042936, 1.783825029300738, 1.7729386928715283, 1.8005804532690892, 1.7722194662576989, 1.7945425721663464, 1.8194239818597142, 1.7870899061613446, 1.7591129631935796, 1.7816800663742838, 1.8335091750833052, 1.8599622777745695, 1.8171502065054979]","[0.07100474683544304, 0.09375, 0.12114319620253164, 0.14092167721518986, 0.15575553797468356, 0.17553401898734178, 0.20470727848101267, 0.20124604430379747, 0.23724287974683544, 0.2410007911392405, 0.2553401898734177, 0.27501977848101267, 0.2776898734177215, 0.2822389240506329, 0.30181962025316456, 0.31447784810126583, 0.32416930379746833, 0.33158623417721517, 0.3414754746835443, 0.35176028481012656, 0.3493868670886076, 0.36530854430379744, 0.3774723101265823, 0.38123022151898733, 0.3961629746835443, 0.3863726265822785, 0.39556962025316456, 0.40892009493670883, 0.39794303797468356, 0.41149129746835444, 0.41900712025316456, 0.4314675632911392, 0.43126977848101267, 0.42503955696202533, 0.43354430379746833, 0.4447191455696203, 0.45114715189873417, 0.44788370253164556, 0.45925632911392406, 0.45263053797468356, 0.4634098101265823, 0.4610363924050633, 0.46617879746835444, 0.48714398734177217, 0.48397943037974683, 0.4774525316455696, 0.47824367088607594, 0.47972705696202533, 0.49030854430379744, 0.4864517405063291, 0.489121835443038, 0.49386867088607594, 0.4900118670886076, 0.49861550632911394, 0.5105814873417721, 0.5044501582278481, 0.5131526898734177, 0.5068235759493671, 0.5120648734177216, 0.5190862341772152, 0.5162183544303798, 0.506131329113924, 0.5136471518987342, 0.5293710443037974, 0.5209651898734177, 0.5215585443037974, 0.53125, 0.5180973101265823, 0.5222507911392406, 0.5317444620253164, 0.5363924050632911, 0.533623417721519, 0.5325356012658228, 0.5352056962025317, 0.5404469936708861, 0.5355023734177216, 0.5393591772151899, 0.5398536392405063, 0.5406447784810127, 0.5311511075949367, 0.5487539556962026, 0.543809335443038, 0.5535996835443038, 0.5486550632911392, 0.5510284810126582, 0.5509295886075949, 0.5536985759493671, 0.5507318037974683, 0.5527096518987342, 0.5596321202531646, 0.5490506329113924, 0.5542919303797469, 0.5547863924050633, 0.5469738924050633, 0.5572587025316456, 0.5638844936708861, 0.5584454113924051, 0.5535007911392406, 0.5567642405063291, 0.5561708860759493]"
