,times,train_loss,train_acc,test_loss,test_acc
model_softmax_2,"[17.884765003807843, 17.860397280193865, 17.875044276937842, 18.61000164039433, 18.30063309893012, 18.281652035191655, 18.274554886855185, 18.271020747721195, 18.27134168893099, 18.268949458375573, 18.275262515991926, 18.268640218302608, 18.270762335509062, 18.26690613105893, 18.265478557907045, 18.2718961853534, 18.264974135905504, 18.263047854416072, 18.27956189122051, 18.280990360304713, 18.285096514970064, 18.291679928079247, 18.286066787317395, 18.279301510192454, 18.303578238002956, 18.324884115718305, 18.33701834268868, 18.295610864646733, 18.29633063264191, 18.281021350994706, 18.317290547303855, 18.274227167479694, 18.282795950770378, 18.273793436586857, 18.361559509299695, 18.348584222607315, 18.350695906206965, 18.342455856502056, 18.337887447327375, 18.344701376743615, 18.3082270398736, 18.298127695918083, 17.94850212521851, 17.93821608275175, 17.941401639953256, 17.94006316922605, 17.931575939059258, 17.947847791947424, 17.954972269013524, 17.939199994318187, 17.939066449180245, 17.937666019424796, 17.944481551647186, 17.927002337761223, 17.9312772937119, 17.943070724606514, 17.925873153842986, 17.936534742824733, 17.936063647270203, 17.932490380480886, 17.93499865476042, 17.923446042463183, 17.95114337094128, 17.943230086937547, 17.9272781861946, 17.926322092302144, 17.91683931928128, 17.925570513121784, 17.925352526828647, 17.945736601017416, 17.950720532797277, 17.942215313203633, 17.9404241675511, 17.93855135049671, 17.941074428148568, 17.93582265637815, 17.942262939177454, 17.938930087722838, 17.941373260691762, 17.929339568130672, 17.94678645581007, 17.95087991654873, 17.955979561433196, 17.95152997598052, 17.95205586962402, 17.952263080514967, 17.946585652418435, 17.944178820587695, 17.936489009298384, 17.935808734968305, 17.937172412872314, 17.920835046097636, 18.175212842412293, 18.179249107837677, 18.182055818848312, 18.18798981513828, 18.177463055588305, 18.19193501211703, 18.179976262152195, 18.183490407653153]","[1.2481072466256522, 1.285963831934085, 1.1623790242524543, 1.0666524166745672, 0.9930017312198306, 0.9510645809204086, 0.9141350140703767, 0.8792292414697757, 0.8522087873172149, 0.8267022948275243, 0.8113876912893772, 0.7911706102936507, 0.7739422144666155, 0.7629862924628674, 0.7447722976141647, 0.7348639896429424, 0.7213500083636627, 0.7118532680499274, 0.7027044980002365, 0.6851769826178358, 0.677704303694178, 0.6617203668744833, 0.655376479760416, 0.6470012359781814, 0.6379421052775149, 0.6272373424410057, 0.6167245254969038, 0.6133456375680244, 0.6035371483770261, 0.602588182509835, 0.5944639315991513, 0.5863510225373291, 0.5728440267572017, 0.5741254750218219, 0.561055089936836, 0.5621769361531557, 0.5557053499638653, 0.5536294936625434, 0.5447051438695586, 0.5437975192247931, 0.5363989623624887, 0.532154472588476, 0.5316715413319276, 0.5275100939817774, 0.5287855944907995, 0.5236425313359893, 0.5231118930428267, 0.5145122043486597, 0.5111596375894445, 0.5098992155940294, 0.5090132505654781, 0.5070745768958825, 0.49973533752122157, 0.4977602008055014, 0.4978485400361547, 0.49531851788319503, 0.4924399728205667, 0.49148555293774554, 0.485697989079998, 0.49452416818025013, 0.48739714034076437, 0.48195655106989815, 0.48037408314534086, 0.4772296141205566, 0.47403348864777, 0.47562404857007173, 0.46711305088834215, 0.4679975156972149, 0.4693147893399318, 0.46115680715676816, 0.4576056607877776, 0.4574597317781021, 0.4525752729063095, 0.45512982176692246, 0.4505389949469678, 0.44890738823520604, 0.44651698418009256, 0.44696399471017595, 0.44236119339333924, 0.44112058177685687, 0.43651704909577804, 0.4344844759972111, 0.43826541209271724, 0.4308756429122201, 0.43892626359518655, 0.4306373217466798, 0.4302873401753684, 0.43063767829429367, 0.42732222689621485, 0.42888333856551125, 0.42617620708845827, 0.42710941470762304, 0.42730781791815114, 0.4270838220109309, 0.4241420410907091, 0.42612979391109207, 0.42462558570955355, 0.42185788692187653, 0.424253936038851, 0.4219044406594498]","[0.5556480987917555, 0.5382629264392325, 0.5738383972992182, 0.6070817786069652, 0.6326070540156361, 0.6450892857142857, 0.6608531005685857, 0.6734408315565032, 0.6850013326226013, 0.6930636993603412, 0.6978000621890548, 0.7054681947405828, 0.7120424662402275, 0.7151130508173418, 0.7235196783937456, 0.7277840707178395, 0.7331312189054727, 0.7354355454868514, 0.7405716950959488, 0.7464019189765458, 0.7496057658137882, 0.7566464552238806, 0.7573294243070362, 0.7604444296375267, 0.7627265458422174, 0.7662635483297797, 0.7724713486140725, 0.7721826137171286, 0.7766746624022743, 0.7757251687988629, 0.779289934257285, 0.783321117626155, 0.788823738450604, 0.7855643656716418, 0.7920609008528785, 0.7923274253731343, 0.7928826847903341, 0.7960365582800284, 0.7973913912579957, 0.7973969438521677, 0.800700737384506, 0.8019278606965174, 0.8031050106609808, 0.8009450515280739, 0.802721881663113, 0.8069751687988629, 0.806708644278607, 0.8078413734896944, 0.8110674307036247, 0.8098791755508173, 0.8114283493248045, 0.8124000533049041, 0.8145933280028429, 0.8154595326936744, 0.8167199715707179, 0.8153984541577826, 0.8161202914001422, 0.8171586265103056, 0.8192241915422885, 0.8183746446339729, 0.8201070540156361, 0.8199960021321961, 0.8211453891257996, 0.8220837775408671, 0.8239216862117981, 0.8237328980099503, 0.8264314587775409, 0.8259095149253731, 0.8267035358919687, 0.8290023098791756, 0.8294687277896232, 0.8275308724235964, 0.8312622157071784, 0.8316397921108742, 0.8337497778962331, 0.8329779673063256, 0.8330334932480454, 0.8347048240938166, 0.8362706556503199, 0.8354821872778961, 0.8393301350390903, 0.8389192430703625, 0.837764303482587, 0.8389747690120825, 0.838025275408671, 0.8407793621179814, 0.8402185501066098, 0.8402685234541578, 0.8411180703624733, 0.8420564587775409, 0.8413734896943853, 0.8414012526652452, 0.8404239960909737, 0.8413179637526652, 0.8441942075337597, 0.8423729566453447, 0.841734408315565, 0.8410236762615494, 0.8429337686567164, 0.8413457267235251]","[0.6847341188901588, 0.7978421683552899, 0.6509276930289932, 0.590279057056089, 0.5555347434327572, 0.549137876380848, 0.5211042150666442, 0.5140269804227201, 0.4995467289339138, 0.4863462787640246, 0.476989616321612, 0.4722023293187347, 0.4605914433545704, 0.46624056259288066, 0.47909449248374264, 0.4391022283065168, 0.448663345620602, 0.4759850766085371, 0.41677812986736057, 0.4146832906747166, 0.408481279505959, 0.39563877767399896, 0.3850062221665926, 0.38843680276900905, 0.3920692890128003, 0.38805326970317694, 0.3775207534243789, 0.36749424889117854, 0.3823424988909613, 0.3841469242602964, 0.37029453055768075, 0.35641114055355894, 0.36472900721091256, 0.3501189066262185, 0.3532511980473241, 0.3533023369463184, 0.34546488259412067, 0.34262142019181313, 0.33010844716542886, 0.3308730713928802, 0.32333771299712266, 0.34041221722771847, 0.3346213939823682, 0.3302481768629219, 0.3208676635087291, 0.32533956988702845, 0.32708885643301133, 0.32880118640163275, 0.32821415968333617, 0.32042971951297566, 0.33617980608457254, 0.32846421833279765, 0.3145525889306129, 0.3176761482712589, 0.3199485423444193, 0.3162307843000074, 0.30862828768506834, 0.3120727118434785, 0.30461718689037276, 0.3051965710105775, 0.30911004713064505, 0.30318758231175097, 0.2886804009351549, 0.29354921549181395, 0.3043378608513482, 0.29647036481507216, 0.2903842262074917, 0.2903331218263771, 0.29837186974060687, 0.3130234181880951, 0.29358964818942396, 0.29073969963230667, 0.29762918888768064, 0.2944381033317952, 0.28489850112531756, 0.2924466623535639, 0.28210307101282894, 0.2875306353538851, 0.2822179213354859, 0.27734555002254774, 0.2712187872657293, 0.2777113517439818, 0.2791726319473001, 0.2694170133599752, 0.2793337689547599, 0.2822883302652383, 0.27122714559111416, 0.27176719554994677, 0.30784172215793704, 0.277011657628832, 0.2749835211264936, 0.2771133880449247, 0.28811314966105206, 0.27017436355729646, 0.27488472322119945, 0.2846055472198921, 0.26805079549173766, 0.2702922631479517, 0.2664239822497851, 0.2756198501285118]","[0.7559335443037974, 0.6920490506329114, 0.7582080696202531, 0.7813488924050633, 0.7919303797468354, 0.7977650316455697, 0.8078520569620253, 0.8117088607594937, 0.8161590189873418, 0.8222903481012658, 0.8247626582278481, 0.8317840189873418, 0.834256329113924, 0.8322784810126582, 0.8217958860759493, 0.8402887658227848, 0.8360363924050633, 0.8241693037974683, 0.8499802215189873, 0.8537381329113924, 0.8558148734177216, 0.857001582278481, 0.861748417721519, 0.8638251582278481, 0.8598694620253164, 0.8611550632911392, 0.8623417721518988, 0.8676819620253164, 0.8603639240506329, 0.8637262658227848, 0.8640229430379747, 0.8740110759493671, 0.8675830696202531, 0.8735166139240507, 0.872626582278481, 0.8735166139240507, 0.8755933544303798, 0.8771756329113924, 0.8806368670886076, 0.8796479430379747, 0.8843947784810127, 0.8795490506329114, 0.8785601265822784, 0.8808346518987342, 0.8808346518987342, 0.8819224683544303, 0.8823180379746836, 0.8776700949367089, 0.8819224683544303, 0.8824169303797469, 0.877373417721519, 0.8786590189873418, 0.8854825949367089, 0.8873615506329114, 0.8850870253164557, 0.8825158227848101, 0.8863726265822784, 0.8861748417721519, 0.8925039556962026, 0.8908227848101266, 0.8873615506329114, 0.8931962025316456, 0.8945806962025317, 0.8943829113924051, 0.8894382911392406, 0.8930973101265823, 0.8934928797468354, 0.895371835443038, 0.8926028481012658, 0.8891416139240507, 0.8930973101265823, 0.8920094936708861, 0.8940862341772152, 0.8928006329113924, 0.8950751582278481, 0.895371835443038, 0.9009098101265823, 0.8974485759493671, 0.8969541139240507, 0.8972507911392406, 0.9011075949367089, 0.8970530063291139, 0.8989319620253164, 0.9009098101265823, 0.8972507911392406, 0.897745253164557, 0.9017998417721519, 0.9042721518987342, 0.888251582278481, 0.8997231012658228, 0.9000197784810127, 0.8980419303797469, 0.8954707278481012, 0.9027887658227848, 0.901503164556962, 0.8988330696202531, 0.9041732594936709, 0.9018987341772152, 0.9054588607594937, 0.8997231012658228]"
model_softmax_4,"[18.30381460953504, 18.29589337669313, 18.193392963148654, 18.1989018721506, 18.211789284832776, 18.231048367917538, 18.282951759174466, 18.302497997879982, 18.284301926381886, 18.27529343497008, 18.26941194292158, 18.273720216937363, 18.295291375368834, 18.287023500539362, 18.28420381527394, 18.27582615520805, 18.280223081819713, 18.302570203319192, 18.29446090105921, 18.330773855559528, 18.384328971616924, 18.262792169116437, 18.22824681364, 18.24656410049647, 18.269515520893037, 18.252460279501975, 18.23695517051965, 18.281183711253107, 18.238522534258664, 18.239846161566675, 18.287262457422912, 18.234686143696308, 18.20133735984564, 18.231718617491424, 18.201599684543908, 18.22153496555984, 18.228044730611145, 18.217473671771586, 18.20076123904437, 18.213724240660667, 18.225487750954926, 18.216537072323263, 18.253539817407727, 18.297087150625885, 18.249139959923923, 17.834165691398084, 17.888918894343078, 18.23344927188009, 18.273233085870743, 18.29576807934791, 18.354806267656386, 18.300442260690033, 18.33801911585033, 18.303440449759364, 18.317171899601817, 18.293264359235764, 18.31992433127016, 18.322904616594315, 18.180790591984987, 17.89987312350422, 18.240468558855355, 18.267698392271996, 18.191186230629683, 18.397850611247122, 18.394945926964283, 18.415993506088853, 18.595542221330106, 19.113654738292098, 18.429772187955678, 18.765692329965532, 18.859854893758893, 18.412350584752858, 18.361972268670797, 18.229475575499237, 18.167625423520803, 18.15652131754905, 18.219814274460077, 18.201287471689284, 18.181510091759264, 18.23477405589074, 18.411361158825457, 18.636615590192378, 18.796091662719846, 18.806089848279953, 18.544650988653302, 18.592158959247172, 18.633923321962357, 18.32942865882069, 18.316953585483134, 18.45585653372109, 18.172345619648695, 18.260415889322758, 18.113586730323732, 18.32648602221161, 18.543442673049867, 18.47490138374269, 18.365916034206748, 18.417231048457325, 18.48973747342825, 18.34034494496882]","[1.3196105631683934, 1.187708843491479, 1.163795001217043, 1.0912079459060229, 1.0209888773940519, 0.9650181076928243, 0.9281941742531018, 0.8887024276546324, 0.8592689607951687, 0.8455935222253617, 0.8165894815408344, 0.7878940358344935, 0.777329788025, 0.7485305942706207, 0.7413336152333949, 0.729476195027325, 0.7178301433129097, 0.6926881088885163, 0.682432410178154, 0.6760352707620877, 0.66225824935604, 0.653940294343017, 0.6477283168830343, 0.6386656625819868, 0.6329036747722991, 0.6220795162069772, 0.6150772771728572, 0.6098634917090442, 0.5994224433324484, 0.5951555910776419, 0.5950213454044195, 0.5844995953889289, 0.5829031477604848, 0.5754752523228049, 0.574548703648134, 0.57208573532257, 0.5672386312789754, 0.5557504307105343, 0.559969912714033, 0.5503248132622318, 0.5487411256029662, 0.5459687362220496, 0.5347288580083135, 0.5281700426454483, 0.5240260009953717, 0.5296715808702684, 0.5236309086208912, 0.5244066304108227, 0.5173950627414402, 0.5172141228657542, 0.5134133941837465, 0.5074672364095635, 0.505065741760136, 0.5048486001328873, 0.502510933543065, 0.4956347951883954, 0.495691505449413, 0.48883104406948535, 0.48397557364343835, 0.4875125777619734, 0.4851150081228854, 0.4824199244729491, 0.4800273217816851, 0.47857024449148156, 0.4800308271130519, 0.47350973996526396, 0.46921829100865037, 0.465804432755086, 0.46419087528928255, 0.46047016012389014, 0.4610073882570145, 0.4546783752024555, 0.4545654343770765, 0.4521878450664122, 0.4542006424495152, 0.4635447977956678, 0.45592545011023217, 0.4554779842845412, 0.4463077310814278, 0.45101202144297453, 0.45045936790737773, 0.4423660980358815, 0.44239431203428364, 0.435691300612777, 0.43579623338256057, 0.4327702495271463, 0.43114219018137023, 0.426462238690238, 0.4280138565088386, 0.4278001043079758, 0.42080981365399067, 0.4167137581275216, 0.42108423099207726, 0.4178456100128861, 0.415695148458613, 0.4129370391559499, 0.4114951055759052, 0.40743235938711714, 0.409635385820098, 0.4082942825517675]","[0.5343094793887705, 0.5736662668798863, 0.5783359985785359, 0.5994858297796731, 0.6238950337597725, 0.6456778606965174, 0.6580157249466951, 0.6715362917555081, 0.6817919331911869, 0.6896210909737029, 0.6994491826581379, 0.7080223880597015, 0.7132862473347548, 0.7236973614072495, 0.7274842306325515, 0.7300995024875623, 0.7363517235252309, 0.7447083777540867, 0.7479566453447051, 0.7477178837953091, 0.7553915689410092, 0.7584343905472637, 0.7628042821606255, 0.7648143212508884, 0.7675128820184791, 0.771383040156361, 0.773676261549396, 0.7732986851457, 0.7760416666666667, 0.7802116648898365, 0.7803726901208244, 0.7835265636105188, 0.7843594527363184, 0.7872245913290689, 0.7854810767590619, 0.7889070273631841, 0.7906283315565032, 0.7935545486851456, 0.791122512437811, 0.7966917643923241, 0.7976856787491116, 0.7975801794598437, 0.8027107764747691, 0.8049706823027718, 0.8061478322672352, 0.8037824271499644, 0.8062366737739872, 0.8061755952380952, 0.8082633706467661, 0.8084243958777542, 0.8111840351812367, 0.8121723969438522, 0.8142657249466951, 0.8125388681592041, 0.8142546197583511, 0.8155650319829424, 0.8147654584221748, 0.8188077469793887, 0.8211953624733476, 0.8200126599147122, 0.8210176794598437, 0.8205679193319119, 0.8230443763326226, 0.8230721393034826, 0.8232165067519546, 0.8249489161336176, 0.825992803837953, 0.828247157071784, 0.8283582089552238, 0.8291577825159915, 0.8289800995024876, 0.832034026297086, 0.8309956911869226, 0.8318618958777542, 0.832161735963042, 0.8294132018479033, 0.8304348791755508, 0.8328669154228855, 0.8354544243070362, 0.8324449182658138, 0.832278340440654, 0.8363428393745558, 0.8367037579957356, 0.8385638770433547, 0.8389025852878464, 0.8389969793887704, 0.8391802149964463, 0.8407793621179814, 0.841873223169865, 0.8426561389481166, 0.8450881751954513, 0.8466040334044066, 0.8442386282871358, 0.8472314765458422, 0.8464652185501066, 0.845887748756219, 0.8484252842928216, 0.8489972014925373, 0.8486529406538735, 0.8490416222459133]","[0.7635273880596403, 0.7027668394619906, 0.7008595568469808, 0.6570396136633957, 0.5715025380442414, 0.5793736614758456, 0.5171437561511993, 0.5549928342239766, 0.5113213771506201, 0.48633279755145686, 0.47399471568155893, 0.5000706405579289, 0.43720111458361904, 0.46734248988236055, 0.44680207665962507, 0.4267932208655756, 0.4394105665291412, 0.42781939876230457, 0.40520257116118563, 0.41429876111730746, 0.4098907056488568, 0.4024861307838295, 0.3986324322751806, 0.3998530050621757, 0.38181136303310154, 0.37413023544263235, 0.38917382740521733, 0.3793840474342998, 0.381372274100026, 0.37140447693535045, 0.36292033689686015, 0.36937999725341797, 0.35298106866546825, 0.3513750217949288, 0.3589709459603587, 0.365184390846687, 0.34140865372706064, 0.3435961968159374, 0.3399057925879201, 0.34224645585953434, 0.3511759595403188, 0.327710037744498, 0.33870972881588757, 0.33078501514996156, 0.33520790359264685, 0.35843337770504285, 0.3274249419381347, 0.33069139813320547, 0.3203611302224896, 0.31370143111370785, 0.3388216593597509, 0.3183956708334669, 0.31328985151610794, 0.3228160629544077, 0.31943731821036037, 0.30313378949708575, 0.32636109692386434, 0.32758418008496487, 0.30618379821505726, 0.3170801599191714, 0.3033800837171229, 0.30074155613591397, 0.30732617772455456, 0.3093619446588468, 0.30275506931769697, 0.3288607927440088, 0.2957472654083107, 0.2901178390919408, 0.292415941817851, 0.31304740358757066, 0.2946065983063058, 0.29378978530817396, 0.29030932146537153, 0.29008404561613177, 0.2852795618244364, 0.29181126722052125, 0.28363739067240606, 0.27928875622492805, 0.27853212269801125, 0.2867924938850765, 0.2843374483570268, 0.3078591302980351, 0.28515213331844236, 0.2732229355392577, 0.2832336020243319, 0.2789256055898304, 0.2884764469499829, 0.27209160920185377, 0.28066316360159765, 0.2758808690535871, 0.2648489410175553, 0.27676362346244765, 0.2836311846217023, 0.26123089739416216, 0.2851680420999286, 0.2618232490141181, 0.27767872357670265, 0.2625859804168532, 0.2605429989627645, 0.2672601127171818]","[0.7153876582278481, 0.7377373417721519, 0.7393196202531646, 0.7519778481012658, 0.7856012658227848, 0.787381329113924, 0.810126582278481, 0.7984572784810127, 0.8090387658227848, 0.8279272151898734, 0.828817246835443, 0.8256526898734177, 0.8429588607594937, 0.8317840189873418, 0.8388053797468354, 0.8478045886075949, 0.8415743670886076, 0.844442246835443, 0.8518591772151899, 0.8460245253164557, 0.8531447784810127, 0.8548259493670886, 0.8569026898734177, 0.8540348101265823, 0.8635284810126582, 0.8691653481012658, 0.8616495253164557, 0.8629351265822784, 0.8650118670886076, 0.868868670886076, 0.8706487341772152, 0.8647151898734177, 0.8727254746835443, 0.8718354430379747, 0.8724287974683544, 0.8703520569620253, 0.8763844936708861, 0.8777689873417721, 0.8737143987341772, 0.8777689873417721, 0.8740110759493671, 0.8796479430379747, 0.8765822784810127, 0.8850870253164557, 0.8799446202531646, 0.869560917721519, 0.8809335443037974, 0.8815268987341772, 0.8816257911392406, 0.8867681962025317, 0.876681170886076, 0.8838014240506329, 0.8862737341772152, 0.8819224683544303, 0.8826147151898734, 0.8903283227848101, 0.8795490506329114, 0.8857792721518988, 0.8911194620253164, 0.8854825949367089, 0.887559335443038, 0.8898338607594937, 0.888251582278481, 0.8891416139240507, 0.8891416139240507, 0.8809335443037974, 0.8935917721518988, 0.8931962025316456, 0.895371835443038, 0.8836036392405063, 0.8941851265822784, 0.8932950949367089, 0.8946795886075949, 0.8947784810126582, 0.8979430379746836, 0.8941851265822784, 0.8973496835443038, 0.9017998417721519, 0.9012064873417721, 0.9006131329113924, 0.895371835443038, 0.8897349683544303, 0.8951740506329114, 0.9016020569620253, 0.8937895569620253, 0.8970530063291139, 0.900810917721519, 0.9009098101265823, 0.8970530063291139, 0.9013053797468354, 0.9048655063291139, 0.900810917721519, 0.9003164556962026, 0.907931170886076, 0.8971518987341772, 0.9030854430379747, 0.9035799050632911, 0.9035799050632911, 0.9072389240506329, 0.9020965189873418]"
